,pearson_ic,spearman_ic
2021-03-03,-0.30527109890060605,-0.291734693877551
2021-03-04,0.15122000510142372,-0.0033673469387755102
2021-03-05,0.2740282189560052,0.23867346938775508
2021-03-08,0.5542825579357873,0.5939795918367347
2021-03-09,0.30973369984421284,0.270204081632653
2021-03-10,-0.40766841983763785,-0.47285714285714275
2021-03-11,-0.1722261961528334,-0.15979591836734694
2021-03-12,0.029567334666334395,0.10846938775510204
2021-03-15,-0.025948180304463858,-0.03540816326530612
2021-03-16,-0.1500671492658621,-0.1436734693877551
2021-03-17,-0.1328739766750244,-0.09499999999999999
2021-03-18,0.12140757382444128,0.18948979591836734
2021-03-19,-0.18309319075265007,-0.2486734693877551
2021-03-22,0.032876923456105406,0.17285714285714282
2021-03-23,0.22410255681624677,0.24387755102040812
2021-03-24,0.04941029468338121,-0.004999999999999999
2021-03-25,0.41085621406610745,0.3780612244897959
2021-03-26,0.4032661561189993,0.44071428571428567
2021-03-29,0.5501474125543092,0.4388775510204081
2021-03-30,0.07658995853161457,0.12010204081632651
2021-03-31,-0.2413044776618136,-0.2564285714285714
2021-04-01,-0.4680813815151719,-0.4426530612244898
2021-04-05,-0.15048350892073256,-0.16846938775510203
2021-04-06,0.03791002305797502,-0.02071428571428571
2021-04-07,0.07463194291760146,0.017755102040816324
2021-04-08,0.003046031899238738,0.1283673469387755
2021-04-09,-0.1859021926269653,-0.21346938775510202
2021-04-12,-0.2514839875591097,-0.2805102040816326
2021-04-13,-0.10934287878765303,-0.19969387755102036
2021-04-14,-0.054359664764423554,-0.062244897959183663
2021-04-15,-0.2988032298513703,-0.3396938775510204
2021-04-16,-0.012149513080210717,-0.06306122448979591
2021-04-19,0.20836188239626774,0.32602040816326533
2021-04-20,0.36556304315063287,0.3872448979591836
2021-04-21,0.393344018339021,0.4576530612244898
2021-04-22,-0.04563752293331425,-0.05142857142857143
2021-04-23,0.14671487617506287,0.11561224489795917
2021-04-26,-0.09059976866789443,-0.0854081632653061
2021-04-27,0.4599013134316634,0.46673469387755095
2021-04-28,-0.07535966087115858,-0.2483673469387755
2021-04-29,0.14696407138996523,0.05479591836734694
2021-04-30,-0.2509635005708707,-0.28377551020408165
2021-05-03,0.04462010810897997,0.05214285714285714
2021-05-04,-0.4380544890015039,-0.4962244897959184
2021-05-05,-0.16055482633066626,-0.12
2021-05-06,-0.2822316183424923,-0.27785714285714286
2021-05-07,-0.292944361562783,-0.3440816326530612
2021-05-10,0.04378026432284652,-0.16969387755102036
2021-05-11,-0.06555067138175168,-0.12724489795918367
2021-05-12,-0.45037705029251374,-0.38632653061224487
2021-05-13,-0.3789277681858286,-0.26663265306122447
2021-05-14,0.3314685135507607,0.24908163265306119
2021-05-17,0.04098814866282749,0.026020408163265306
2021-05-18,0.319772220500049,0.403469387755102
2021-05-19,-0.23878229056806846,-0.19744897959183672
2021-05-20,-0.30138995507341954,-0.28306122448979587
2021-05-21,0.049734645728997606,0.04642857142857142
2021-05-24,-0.4202710908445982,-0.34989795918367345
2021-05-25,-0.3155278558207735,-0.3226530612244898
2021-05-26,0.43690804361915414,0.47285714285714275
2021-05-27,-0.176409976335211,-0.16510204081632648
2021-05-28,0.25715472916258,0.2520408163265306
2021-06-01,-0.23767448443383893,-0.17479591836734695
2021-06-02,0.057894834564898016,0.0730612244897959
2021-06-03,-0.09403568915338391,-0.13408163265306122
2021-06-04,-0.045557841024570854,0.06326530612244897
2021-06-07,-0.24257801201319823,-0.40316326530612245
2021-06-08,-0.1376929790356927,-0.1710204081632653
2021-06-09,0.04888319805383267,0.024693877551020406
2021-06-10,-0.31479498190816235,-0.30948979591836734
2021-06-11,-0.5785578272155307,-0.4538775510204081
2021-06-14,-0.02979859334232537,0.039999999999999994
2021-06-15,-0.521170516270588,-0.5505102040816326
2021-06-16,0.23117188106331776,0.25857142857142856
2021-06-17,-0.19200612945114082,-0.14244897959183672
2021-06-18,0.33146539236527145,0.27765306122448974
2021-06-21,-0.4019240854434811,-0.4093877551020408
2021-06-22,0.43807120256325377,0.5472448979591836
2021-06-23,-0.1582375414656611,0.04122448979591836
2021-06-24,-0.24258898874365917,-0.2648979591836734
2021-06-25,0.041533346360664115,0.1286734693877551
2021-06-28,0.07507589327258299,0.057142857142857134
2021-06-29,-0.11144934326112514,-0.06857142857142856
2021-06-30,-0.05935963647084787,-0.14326530612244898
2021-07-01,0.42536308399955797,0.5275510204081633
2021-07-02,0.00021190493973461392,-0.0059183673469387745
2021-07-06,-0.10785608120595314,-0.256530612244898
2021-07-07,-0.09567291349189447,-0.18489795918367347
2021-07-08,-0.2145936237814555,-0.17540816326530612
2021-07-09,-0.09984645161129801,-0.09295918367346936
2021-07-12,0.37553813745470227,0.31255102040816324
2021-07-13,0.3998553652472654,0.46887755102040807
2021-07-14,0.08250950982505165,0.021428571428571425
2021-07-15,0.1127284873393286,0.06683673469387755
2021-07-16,0.43327364743416114,0.42836734693877543
2021-07-19,0.06750891673676343,0.17857142857142855
2021-07-20,0.18817301599628358,0.1790816326530612
2021-07-21,0.0015858571573355235,-0.012959183673469385
2021-07-22,-0.3436745669156055,-0.38612244897959175
2021-07-23,0.0943024126573999,0.2508163265306122
2021-07-26,0.052007392866250744,-0.026020408163265306
2021-07-27,0.2105378373322395,0.2443877551020408
2021-07-28,0.07028150080761307,0.07775510204081632
2021-07-29,-0.31559567852521625,-0.16214285714285712
2021-07-30,0.0030856487949618484,0.06418367346938775
2021-08-02,-0.02561425574468601,0.01989795918367347
2021-08-03,-0.01247380469200179,0.021122448979591837
2021-08-04,-0.1012429763878823,-0.1959183673469388
2021-08-05,0.36675470895296575,0.5288775510204081
2021-08-06,-0.034381107997388353,0.06969387755102041
2021-08-09,0.10838235615191937,0.14459183673469386
2021-08-10,-0.1581577964935668,-0.15551020408163263
2021-08-11,0.4217234571390351,0.3345918367346939
2021-08-12,0.359960330220537,0.3111224489795918
2021-08-13,-0.3819984275353108,-0.42
2021-08-16,-0.4396227924662445,-0.48234693877551016
2021-08-17,0.43654965088535724,0.36
2021-08-18,0.402726761834736,0.47224489795918356
2021-08-19,-0.2636560645935122,-0.3066326530612245
2021-08-20,0.25969361379372213,0.35051020408163264
2021-08-23,-0.18653816089761305,-0.1404081632653061
2021-08-24,-0.34649142874652034,-0.3957142857142857
2021-08-25,0.05445336315043161,0.04591836734693877
