date,rolling_ann_return,rolling_ann_vol,rolling_sharpe,rolling_max_drawdown
2021-09-07,0.15245141076424348,0.15422723280775671,0.98848567784571,-0.07134127646377497
2021-09-08,0.15818353853515887,0.15430390517089487,1.0251428073707352,-0.07134127646377542
2021-09-09,0.15383182727109468,0.15429467411788556,0.9970002409387299,-0.07134127646377542
2021-09-10,0.15800447754475289,0.15425375376011743,1.0243152837010912,-0.0713412764637752
2021-09-20,0.1659147536694617,0.15430893723088968,1.0752115635480433,-0.07134127646377575
2021-09-28,0.1571974319229463,0.15425241116946506,1.0190922185990712,-0.07134127646377564
2021-10-01,0.1556073595829209,0.15429495880122207,1.0085057917115077,-0.07134127646377553
2021-10-04,0.13230559451340107,0.1548689980303743,0.8543065183869287,-0.07134127646377564
2021-10-05,0.13230596307446707,0.15486900538557444,0.854308857637895,-0.07134127646377586
2021-10-15,0.12578151104172308,0.1548943245182971,0.8120472550100761,-0.07134127646377597
2021-10-18,0.10494691793226789,0.1552212089714761,0.6761119735354808,-0.07134127646377542
2021-10-19,0.11524253305648088,0.1553540671463596,0.7418057034059529,-0.07134127646377553
2021-10-20,0.1272720820809099,0.15548332676235574,0.8185577497671854,-0.07134127646377542
2021-10-21,0.09052517782506149,0.1552222398157955,0.5831972140879363,-0.07134127646377575
2021-10-22,0.07324193400172309,0.15530725020109515,0.47159378526686857,-0.0713412764637752
2021-10-28,0.07854500993896808,0.1552669189070056,0.5058708609141089,-0.07134127646377608
2021-10-29,0.06141114255922449,0.15526290007688592,0.39553004954057797,-0.07396987895864626
2021-11-03,0.027282267439180087,0.15387059743509782,0.1773065672971579,-0.07591515813319971
2021-11-04,-0.014943346707486514,0.15470400534351178,-0.0965931468568358,-0.08843921115258391
2021-11-05,0.004646340713315086,0.15668810050782953,0.029653436976108342,-0.08843921115258158
2021-11-24,0.030138223665040684,0.15579897392261965,0.1934430176671726,-0.08843921115258202
2021-11-26,0.038850016644090886,0.15563716955714266,0.24961914145982309,-0.08843921115258224
2021-12-01,-0.0062884852486469155,0.1551418112930268,-0.04053378774062038,-0.08843921115258269
2021-12-02,0.045250330135306084,0.15352133065562631,0.29474946538087277,-0.08843921115258246
2021-12-08,0.06598542016186829,0.1532242258479789,0.4306461318155756,-0.08843921115258224
2021-12-31,-0.02734226427309931,0.14047995474676558,-0.19463463184044685,-0.08843921115258246
2022-01-10,-0.02714022229897611,0.1404812312949998,-0.19319464991009214,-0.08843921115258224
2022-01-11,-0.07557680311339611,0.13648598538571477,-0.5537330657049744,-0.08843921115258291
2022-01-12,-0.06120691317203211,0.13598344389131023,-0.4501056262478102,-0.08843921115258269
2022-01-14,-0.0628030192048041,0.1359943877683091,-0.46180596299165205,-0.08843921115258246
2022-01-19,-0.03302331598095271,0.13466647313029317,-0.2452229958454607,-0.08843921115258135
2022-01-20,-0.038934602645229105,0.13469959552299662,-0.2890476581912377,-0.08843921115258213
2022-01-28,-0.0485622276510501,0.1340477900882902,-0.3622754811479155,-0.08843921115258258
2022-01-31,0.002739878816035303,0.13938537540321885,0.019656860040799168,-0.08843921115258235
2022-03-08,0.004831094705590701,0.13938415581907482,0.03466028600741127,-0.08843921115258246
2022-03-09,0.042896894210807904,0.14164109755167395,0.3028562680768422,-0.08843921115258235
2022-03-10,-0.031747791529547306,0.13797245262734165,-0.23010239308637126,-0.0884392111525828
2022-03-11,-0.0384448119215467,0.1382169460669689,-0.2781483241781324,-0.08843921115258258
2022-03-14,-0.030068073134156704,0.13789817296113696,-0.21804547869267707,-0.08843921115258291
2022-03-21,-0.0699726055358849,0.1372684218286285,-0.509750200401091,-0.08843921115258158
2022-03-22,-0.1048678387632905,0.13511158790650968,-0.7761572518550641,-0.08843921115258202
2022-03-23,-0.08640798444801351,0.13584466899279174,-0.636079318302866,-0.08541892046038646
2022-03-30,-0.0587449930674719,0.13664314181852663,-0.4299154153341266,-0.0837205210441494
2022-04-07,-0.02838021179852051,0.13581482404676,-0.2089625488065235,-0.08372052104414929
2022-04-08,-0.04371871877070671,0.1359336631810499,-0.32161804329864746,-0.08372052104414962
2022-04-11,-0.04063579614046651,0.1358091232909318,-0.2992125650749989,-0.08372052104414929
2022-04-12,-0.02699936094377271,0.13545941271506592,-0.19931697917932703,-0.08372052104414929
2022-04-13,-0.022475839974324112,0.13579190706707223,-0.16551678564483607,-0.0837205210441494
2022-04-19,-0.003019241112752709,0.1366169247170072,-0.02210005179817118,-0.08372052104414918
2022-04-21,-0.02659396260704651,0.13723740144189459,-0.19378072105442926,-0.08372052104414829
2022-04-22,0.01797931144815509,0.13634475200938306,0.1318665455265764,-0.08372052104414873
2022-04-28,0.04606215670892469,0.1371202338032101,0.3359253075299698,-0.08372052104414895
2022-05-04,0.042700109628130284,0.13700347971346014,0.311671716057407,-0.08372052104414929
2022-05-12,0.030418891027943894,0.1365229289851092,0.2228115910936964,-0.0837205210441494
2022-05-13,0.0758371345525235,0.1387688927062289,0.5464995293510718,-0.0837205210441494
2022-05-19,0.16973735538617568,0.12678558012310295,1.3387749239414182,-0.08372052104414873
2022-05-20,0.15556730255269327,0.12660153880958697,1.2287947209446781,-0.08372052104414918
2022-05-23,0.1693937952082055,0.12705704005839177,1.333210620445408,-0.08372052104414873
2022-05-24,0.1800876850379849,0.12767218972407954,1.410547476527064,-0.08372052104414907
2022-06-08,0.1627789376279367,0.12748773888980824,1.2768203361786168,-0.08372052104414895
2022-06-09,0.14395981349068648,0.12664158676388862,1.1367499189589751,-0.08372052104414929
2022-06-21,0.14685762098018648,0.1265883279845715,1.1601197623692872,-0.08372052104414962
2022-07-25,0.13394666644857128,0.12651933559079026,1.058705104821319,-0.08372052104414951
2022-07-26,0.1566301411986791,0.12755893349192374,1.2279041295731428,-0.08372052104414895
2022-07-28,0.1577120747508513,0.12753943999182743,1.2365749352589066,-0.08372052104414884
2022-07-29,0.17018197026720988,0.12695135283517073,1.3405290015945577,-0.08372052104414907
2022-09-07,0.16448587171088327,0.127078883541458,1.294360377798107,-0.08372052104415006
2022-09-08,0.1764504416838223,0.12714845712383843,1.3877513394595522,-0.08372052104414929
2022-09-09,0.17572850203893828,0.12710357857384177,1.3825614039407041,-0.08372052104414918
2022-09-22,0.12491095845103849,0.1282662508035159,0.9738411910268026,-0.08372052104414962
2022-09-23,0.1205552309143515,0.12821301721774672,0.9402729420961223,-0.08372052104414895
2022-09-26,0.11070762992034129,0.12819668912562723,0.8635763581370854,-0.08372052104414907
2022-09-27,0.10605997819028008,0.12809940969689113,0.8279505615306055,-0.08372052104414918
2022-09-28,0.0991147636411337,0.12811362053064657,0.7736473548292555,-0.0837205210441494
2022-10-10,0.07177800564243669,0.12891968271292056,0.5567652986105514,-0.08372052104414907
2022-10-11,0.1146225830027659,0.1268455649508759,0.903638870205327,-0.08372052104414907
2022-10-17,0.10279159035980868,0.12617919106180886,0.814647720395166,-0.08372052104414895
2022-10-19,0.11611534185685149,0.1262473891523134,0.9197445003536832,-0.08372052104414929
2022-10-25,0.11266979610168829,0.12598743340413518,0.894293923269892,-0.08193198179905459
2022-10-27,0.11947254891046909,0.12573644959242608,0.9501823003412186,-0.08193198179905459
2022-10-31,0.1198083472423421,0.12572733960640783,0.9529219946704092,-0.08193198179905403
2022-11-01,0.11501189119445529,0.1258512198292463,0.9138718826126777,-0.0819319817990547
2022-11-02,0.1142992750876089,0.1258588625989406,0.9081543621749765,-0.08193198179905403
2022-11-04,0.12852162776862788,0.12653326102086876,1.0157141824348555,-0.08193198179905425
2022-11-10,0.1723161641209655,0.12698508147271434,1.35697959258302,-0.08193198179905425
2022-11-11,0.1652472497039777,0.12674584757886176,1.303768548323922,-0.08193198179905414
2022-11-17,0.1486318571147593,0.12750125641977794,1.165728568394747,-0.08193198179905459
2022-11-18,0.14285591237475048,0.12714814255941786,1.123539121367756,-0.08014456289599547
2022-11-28,0.15640837841387148,0.12723956173628084,1.229243297285529,-0.07637017518283418
2022-12-08,0.1707530701937545,0.12710887397564616,1.3433607336217182,-0.06501398284502724
2022-12-09,0.2030317627291501,0.12448015568611184,1.6310371850844512,-0.06501398284502724
2022-12-12,0.2255399324986761,0.12384007942422713,1.8212192171329733,-0.06501398284502746
2022-12-13,0.25061749042211867,0.12263529265579415,2.0436000517855644,-0.0650139828450268
2022-12-20,0.3039914129922115,0.11765614632630063,2.58372743357699,-0.06501398284502702
2023-01-03,0.26875947968220026,0.11442247484536758,2.348834702670139,-0.06501398284502713
2023-01-04,0.2789297438390181,0.11429392354536246,2.4404599578586783,-0.0650139828450279
2023-01-11,0.22675677634244668,0.10584747892309732,2.142297375898723,-0.05889906540997991
2023-01-12,0.2293075907482613,0.10564583435234633,2.170531305413166,-0.0588990654099798
2023-01-17,0.22389117503020048,0.10568266058668557,2.1185232637718765,-0.05833650414079983
2023-01-18,0.21446196101697027,0.1060260586589962,2.0227287869553714,-0.057738111166529715
2023-01-19,0.23529376852331269,0.10656136641088375,2.208058853300147,-0.05773811116652949
2023-01-20,0.21741194317339668,0.10871006533943683,1.9999246849364751,-0.05773811116652938
2023-01-23,0.1749827168243987,0.11238200856424797,1.557034965471029,-0.05773811116652949
2023-01-24,0.1818554205728559,0.11256096345891521,1.6156171285725827,-0.057738111166529715
2023-01-25,0.1782502611538259,0.11256335236823574,1.5835550150523627,-0.05773811116652949
2023-01-26,0.1657523819295079,0.11354564571487967,1.4597863342617536,-0.05773811116652949
2023-01-27,0.14734266572551707,0.11356541283341177,1.2974255281548877,-0.05773811116652916
2023-01-30,0.17933307015937167,0.11481282239147568,1.5619602969771293,-0.057738111166529604
2023-02-07,0.14497669227012688,0.11652561250038679,1.2441615981177163,-0.057738111166529604
2023-02-08,0.16475662825383622,0.11725854814922662,1.4050713645555482,-0.057738111166529604
2023-02-16,0.1784965887934856,0.11788143169350987,1.5142044529758876,-0.053949962999890966
2023-03-07,0.1951661636357928,0.11705640279417281,1.6672831129021204,-0.053949962999890744
2023-03-08,0.18647217110207379,0.117355249491823,1.5889546646574746,-0.05394996299989119
2023-03-09,0.18598415174175142,0.11736387366936941,1.5846797308829041,-0.053949962999890744
2023-03-10,0.18901527229700582,0.1175597362183096,1.6078232086707194,-0.05038783737065278
2023-03-16,0.17442656904643,0.11887439901656975,1.4673181987832127,-0.05038783737065278
2023-03-17,0.166492395525476,0.11916376509127019,1.3971730030345706,-0.05038783737065289
2023-03-20,0.19011139389373422,0.11887709135418961,1.5992264929102693,-0.050387837370653
2023-03-21,0.21088735411762383,0.11930951503196116,1.7675652613383805,-0.05038783737065278
2023-03-22,0.18356843506358883,0.12028854757869069,1.5260674333398332,-0.050387837370652555
2023-03-23,0.1546168470189092,0.12260063650246009,1.2611422862866357,-0.06160916469884781
2023-04-11,0.1761886852851492,0.12316070164659364,1.4305592849797009,-0.06160916469884814
2023-04-12,0.1592240075467082,0.12337783237967001,1.2905398358493523,-0.06160916469884781
2023-04-13,0.15993439571298082,0.12334709136859723,1.296620730480381,-0.06205685748029233
2023-04-21,0.15256152491723682,0.12353289121490912,1.234987082523851,-0.06609868339932201
2023-04-24,0.15444347255367322,0.12351873886600905,1.2503647136586362,-0.06609868339932223
2023-04-25,0.16997025929206222,0.12348680701943471,1.376424440752702,-0.06609868339932234
2023-05-11,0.16028478289116502,0.1234061546600178,1.2988394568548651,-0.0660986833993219
2023-05-12,0.164981892759497,0.1234209159994417,1.3367417623139612,-0.06609868339932201
2023-05-17,0.1662162555001316,0.12341902481787527,1.3467636431693626,-0.06609868339932279
2023-05-18,0.1412940780111402,0.12405908047589413,1.1389257236885217,-0.06811017591921942
2023-05-19,0.1362367147338904,0.12415605082084868,1.0973022565809027,-0.07097522287738789
2023-05-22,0.12640954764795662,0.12470139025744525,1.013697981930955,-0.07913744499634978
2023-05-23,0.15396100790860243,0.12409850898436797,1.240635436868916,-0.07913744499634945
2023-05-24,0.14094679517867142,0.12412466429820093,1.1355260936702838,-0.07913744499634967
2023-06-02,0.15436374049600343,0.1242393428886034,1.2424706772186531,-0.07913744499634945
2023-06-16,0.18488181966348283,0.1241878522440146,1.4887270882196408,-0.07913744499634989
2023-06-29,0.17264129165275824,0.12406566071740041,1.391531634575376,-0.07913744499634978
2023-06-30,0.16819325135946703,0.12394428066099052,1.3570069587922755,-0.07913744499634945
2023-07-03,0.19093763691949323,0.12344643764699458,1.54672455972764,-0.07913744499634878
2023-08-10,0.19911330580627223,0.1232136654597862,1.6160001819867758,-0.079137444996349
2023-08-11,0.1906673711723272,0.12338142213185319,1.5453491123531395,-0.07913744499634956
2023-08-14,0.20799829884654503,0.12332081828734169,1.686643842744394,-0.07913744499634956
2023-08-21,0.23844268476511402,0.12446632203811497,1.9157205006194082,-0.07913744499634967
2023-08-23,0.26414310289392523,0.12276356013055963,2.1516409479572594,-0.07913744499634923
2023-08-30,0.22455951722548342,0.11958415402892683,1.8778367338800066,-0.07913744499634967
2023-08-31,0.2129819856099912,0.1198499724606091,1.777071627446488,-0.07913744499634934
2023-09-01,0.2172336570187446,0.11983763301036772,1.8127332087738315,-0.07913744499634956
2023-09-26,0.23972186152945002,0.11892375787919311,2.01576090265301,-0.07913744499635
2023-10-04,0.22912690612770162,0.11851273375597028,1.9333526353336625,-0.07913744499634912
2023-10-11,0.22075268521447003,0.1184957715026425,1.8629583352647086,-0.07913744499634989
2023-10-12,0.21703093034470383,0.11865902934687408,1.8290300497087402,-0.07913744499635011
2023-10-13,0.2396905266914806,0.1197286317335654,2.00194826601601,-0.07913744499634945
2023-10-27,0.2256122944770168,0.12036975932455532,1.8743270381449728,-0.07913744499634945
2023-10-30,0.22034352167269383,0.1205288241046511,1.828139644682646,-0.07913744499634945
2023-10-31,0.21709689802782942,0.12061702746922935,1.79988599108209,-0.07913744499634912
2023-11-01,0.21678829059514043,0.12061617613185091,1.7973401043501793,-0.07913744499634989
2023-11-03,0.22339271590335463,0.12052830121664146,1.8534461503926905,-0.07913744499635023
2023-11-20,0.20394800810351602,0.12040863113446874,1.6937989094465593,-0.07913744499634978
2023-11-21,0.15718414119042703,0.11461689878951911,1.3713871414291003,-0.07913744499634967
2023-11-22,0.1576548071535928,0.11461669252326781,1.3754960441001047,-0.0791374449963489
2023-12-05,0.12396413876089081,0.11195024450048556,1.1073145870650887,-0.07913744499635011
2023-12-06,0.1397744498796034,0.1107489970830763,1.2620832112344484,-0.07913744499634945
2023-12-07,0.17914540158193704,0.11160389355003301,1.6051895313278168,-0.0791374449963489
2023-12-18,0.20690979216539582,0.11233407829626497,1.841914718165053,-0.079137444996349
2023-12-19,0.22087919560611702,0.11165802904816845,1.9781756626819142,-0.07913744499634923
2023-12-20,0.22918458468401243,0.11169278231262428,2.0519193804531852,-0.07913744499634967
2023-12-28,0.21164844409787362,0.11100792375149719,1.9066066362223903,-0.07913744499634945
2023-12-29,0.1948538205474794,0.11016229278551676,1.7687887172687566,-0.07913744499634945
2024-01-09,0.172873305458335,0.11066258106508434,1.5621658540266878,-0.07913744499634945
2024-01-17,0.17982088938491164,0.11041011028700651,1.6286632530071263,-0.07913744499634989
2024-01-18,0.16830028196076222,0.11129142839225865,1.512248377005008,-0.07913744499634967
2024-01-19,0.14655751770799802,0.1125128400221526,1.3025848221335665,-0.07913744499634967
2024-01-22,0.13328826152000103,0.11167160012842978,1.1935734901864994,-0.07913744499634923
2024-01-23,0.11760855553011162,0.11080125752318035,1.0614370103652226,-0.07913744499635
2024-02-02,0.11597006776608342,0.11095618237219103,1.0451879767913599,-0.07913744499634945
2024-02-05,0.09985634908385302,0.11037616295773416,0.9046912522415788,-0.079137444996349
